Domain No,S11,S12,S13,S14,S15,S16,S21,S22,S23,S24,S25,S26,S31,S32,S33,S34,S35,S36,S41,S42,S43,S44,S45,S46,S51,S52,S53,S54,S55,S56,S61,S62,S63,S64,S65,S66,eff_s_d,test
      57.000,     172.606,      62.407,      14.336,       0.036,      -0.621,      36.370,       0.000,     138.757,       4.168,       0.066,       0.540,     -35.059,       0.000,       0.000,      67.959,      -0.653,      -3.038,      -1.314,       0.000,       0.000,       0.000,      51.714,     -10.703,       0.760,       0.000,       0.000,       0.000,       0.000,      26.605,      -0.616,       0.000,       0.000,       0.000,       0.000,       0.000,      40.030,
      58.000,     179.273,      67.009,       6.271,      -2.032,      -0.397,     -34.155,       0.000,     156.397,       4.537,       0.168,       0.015,      36.726,       0.000,       0.000,      13.332,       1.221,      -0.067,       2.289,       0.000,       0.000,       0.000,      59.320,      14.484,       1.294,       0.000,       0.000,       0.000,       0.000,      13.177,       0.287,       0.000,       0.000,       0.000,       0.000,       0.000,      38.055,
      59.000,     221.256,      65.617,       6.024,      -2.237,       0.391,      29.819,       0.000,     199.626,       6.777,       0.093,       0.184,     -15.862,       0.000,       0.000,      15.945,       1.866,       0.424,       2.547,       0.000,       0.000,       0.000,      75.060,      -6.397,       0.488,       0.000,       0.000,       0.000,       0.000,      11.418,       0.002,       0.000,       0.000,       0.000,       0.000,       0.000,      18.608,
      60.000,     318.094,     147.206,      14.886,      -0.184,       0.231,     -75.582,       0.000,     287.416,      11.000,      -1.869,       0.760,      78.376,      17.945,      17.953,      41.183,       0.284,       2.746,       3.630,       0.000,       0.000,       0.000,     109.730,      32.720,       3.426,       0.000,       0.000,       0.000,       0.000,      35.032,       1.859,       0.000,       0.000,       0.000,       0.000,       0.000,     111.403,
      61.000,     488.305,     192.989,      32.437,       1.298,       1.094,     -78.629,       0.000,     470.321,      26.911,      -1.820,       0.726,     101.112,       0.000,       0.000,      68.572,      -1.587,       3.819,       8.076,       0.000,       0.000,       0.000,     167.824,      33.714,       4.139,       0.000,       0.000,       0.000,       0.000,      60.329,       1.953,       0.000,       0.000,       0.000,       0.000,       0.000,     118.501,
      62.000,     711.339,     236.342,      36.691,       0.356,       1.247,      58.271,       0.000,     698.228,      36.275,       0.978,       0.178,     -85.855,       0.000,       0.000,      84.534,      -0.081,       0.397,      -1.472,       0.000,       0.000,       0.000,     243.347,     -26.931,       6.247,       0.000,       0.000,       0.000,       0.000,      73.811,      -1.341,       0.000,       0.000,       0.000,       0.000,       0.000,      94.851,
      63.000,     673.410,     249.471,      39.944,      -4.670,       2.119,     118.291,       0.000,     672.821,      39.233,       1.568,      -0.409,     -93.328,       0.000,       0.000,      89.794,       1.610,      -2.935,      -2.634,       0.000,       0.000,       0.000,     239.065,     -30.399,       3.709,       0.000,       0.000,       0.000,       0.000,      69.703,      -0.063,       0.000,       0.000,       0.000,       0.000,       0.000,     129.677,
      64.000,     591.131,     146.645,      30.236,      53.764,       0.585,      -6.579,       0.000,     520.535,      29.378,      75.116,      -1.585,      -7.050,       0.000,       0.000,      57.373,      24.785,      -2.718,       4.813,       0.000,       0.000,       0.000,     218.654,      -2.296,       4.118,       0.000,       0.000,       0.000,       0.000,      37.617,      -1.329,       0.000,       0.000,       0.000,       0.000,       0.000,      38.885,
      65.000,     105.164,      19.634,       5.886,      42.199,       0.069,       0.073,       0.000,      73.248,       4.825,      35.431,       0.262,      -0.038,       0.000,       0.000,      18.187,       2.567,       0.205,      -0.109,       0.000,       0.000,       0.000,      47.889,       0.033,       0.227,       0.000,       0.000,       0.000,       0.000,       9.202,       2.179,       0.000,       0.000,       0.000,       0.000,       0.000,       7.568,
      73.000,      30.795,       8.372,       1.170,       3.183,      -0.031,      -0.992,       0.000,      30.737,       1.256,       0.436,      -0.195,      -1.039,       0.000,       0.000,       2.887,       1.209,      -0.052,      -0.083,       0.000,       0.000,       0.000,       2.485,      -0.089,      -0.168,       0.000,       0.000,       0.000,       0.000,       1.541,       0.905,       0.000,       0.000,       0.000,       0.000,       0.000,      11.099,
      74.000,      59.617,      29.097,       8.816,       0.695,      -1.486,       4.171,       0.000,      46.622,       9.023,      -3.789,      -0.154,       1.695,       0.000,       0.000,      23.660,      -9.843,      -5.102,       2.799,       0.000,       0.000,       0.000,      14.698,       2.042,       1.385,       0.000,       0.000,       0.000,       0.000,      18.325,      11.695,       0.000,       0.000,       0.000,       0.000,       0.000,      40.745,
      75.000,    1248.383,     298.568,     300.448,    -103.559,      36.977,     -53.008,       0.000,     486.400,     225.275,    -107.154,     -53.147,     249.662,       0.000,       0.000,     474.867,     -53.775,     -12.495,     159.605,       0.000,       0.000,       0.000,     337.676,     158.756,       5.883,       0.000,       0.000,       0.000,       0.000,     295.129,      17.292,       0.000,       0.000,       0.000,       0.000,       0.000,     470.415,
      76.000,      18.007,       9.608,       5.394,      -0.602,      -0.365,      -1.081,       0.000,      10.941,       2.796,      -0.554,      -0.904,      -0.645,       0.000,       0.000,       7.541,      -3.714,       1.621,       0.202,       0.000,       0.000,       0.000,       7.141,      -0.742,       0.088,       0.000,       0.000,       0.000,       0.000,       7.569,       1.785,       0.000,       0.000,       0.000,       0.000,       0.000,      11.734,
      77.000,    1471.476,     310.462,     141.193,      -9.449,       1.559,      64.644,       0.000,     974.180,     144.707,       4.850,     -19.421,      17.098,       0.000,       0.000,     314.403,      -0.716,      -6.385,       5.432,       0.000,       0.000,       0.000,     446.230,      11.880,      -8.857,       0.000,       0.000,       0.000,       0.000,     196.462,       7.678,       0.000,       0.000,       0.000,       0.000,       0.000,     200.607,
      78.000,    1435.478,     422.051,     146.620,     -15.186,      10.722,     -92.463,       0.000,    1126.813,     129.765,     -35.913,       0.605,     283.784,       0.000,       0.000,     280.342,      11.692,      53.759,      63.062,       0.000,       0.000,       0.000,     411.662,     117.140,      82.211,       0.000,       0.000,       0.000,       0.000,     231.215,      40.086,       0.000,       0.000,       0.000,       0.000,       0.000,     328.882,
      80.000,     720.697,     121.519,      47.523,      26.274,       0.302,       8.046,       0.000,     476.867,      95.504,     140.963,      15.995,      -2.065,       0.000,       0.000,     110.226,       3.219,      -6.744,       2.080,       0.000,       0.000,       0.000,     160.286,      12.228,       7.100,       0.000,       0.000,       0.000,       0.000,     150.711,     -74.084,       0.000,       0.000,       0.000,       0.000,       0.000,     140.297,
      81.000,     520.227,     268.985,     131.108,     -69.259,      15.691,      22.361,       0.000,     276.805,      46.418,     -79.399,     -10.795,      -5.784,       0.000,       0.000,     236.161,     -34.269,      10.400,      19.458,       0.000,       0.000,       0.000,     141.514,      55.420,       6.311,       0.000,       0.000,       0.000,       0.000,     189.811,     -57.177,       0.000,       0.000,       0.000,       0.000,       0.000,     390.972,
      82.000,     517.787,     233.170,     223.149,     -15.246,    -147.229,     -45.748,       0.000,     478.550,     153.318,       8.728,      12.964,      -1.895,       0.000,       0.000,     348.989,      37.304,    -193.469,      30.085,       0.000,       0.000,       0.000,     265.759,     -20.450,      88.778,       0.000,       0.000,       0.000,       0.000,     526.561,      -2.629,       0.000,       0.000,       0.000,       0.000,       0.000,     340.712,
      83.000,     624.661,     207.741,     332.318,    -111.745,     -18.503,       7.918,       0.000,     611.112,     187.691,      -0.066,      -6.264,      21.304,       0.000,       0.000,     488.790,    -136.717,     -13.196,     -15.942,       0.000,       0.000,       0.000,     278.268,      27.793,     -14.059,       0.000,       0.000,       0.000,       0.000,     565.645,     -70.584,       0.000,       0.000,       0.000,       0.000,       0.000,     242.504,
      84.000,     639.866,     139.331,     110.158,       7.963,       1.462,      72.764,       0.000,     634.462,      52.474,      -2.228,     -15.630,     -30.129,       0.000,       0.000,     351.387,      -3.572,      -0.942,      20.242,       0.000,       0.000,       0.000,      91.253,      -0.091,       3.561,       0.000,       0.000,       0.000,       0.000,     184.886,       3.723,       0.000,       0.000,       0.000,       0.000,       0.000,     173.336,
      85.000,     959.128,     273.037,     221.468,      -4.429,     129.547,     -22.273,       0.000,     589.968,     265.700,      13.873,     -80.289,     -73.200,       0.000,       0.000,     305.661,      11.352,     -20.890,      -6.569,       0.000,       0.000,       0.000,     542.452,     -44.466,     -71.249,       0.000,       0.000,       0.000,       0.000,     344.942,      17.848,       0.000,       0.000,       0.000,       0.000,       0.000,     321.483,
      86.000,     568.984,     233.179,      63.529,      -4.252,      -4.919,    -160.186,       0.000,     485.038,      45.941,      -5.798,      -4.619,      63.856,       0.000,       0.000,     288.092,     -14.087,      -5.755,     -33.588,       0.000,       0.000,       0.000,      74.123,     -44.426,       3.661,       0.000,       0.000,       0.000,       0.000,     161.543,      -7.321,       0.000,       0.000,       0.000,       0.000,       0.000,     269.725,
      87.000,     932.455,     245.782,      97.984,     -18.426,      -0.543,       9.479,       0.000,     779.453,      57.751,     -34.764,      -4.403,      13.235,       0.000,       0.000,     322.369,     -35.109,       6.202,      -1.417,       0.000,       0.000,       0.000,     103.602,      -0.263,       6.375,       0.000,       0.000,       0.000,       0.000,     286.627,      -1.969,       0.000,       0.000,       0.000,       0.000,       0.000,     145.928,
      88.000,     650.470,     202.611,      37.524,      -0.910,       0.989,      94.371,       0.000,     613.271,      25.315,      -0.363,       5.204,     -60.692,       0.000,       0.000,     112.765,       1.437,      -4.532,       3.147,       0.000,       0.000,       0.000,      44.241,      30.847,      -1.488,       0.000,       0.000,       0.000,       0.000,     215.621,      -8.338,       0.000,       0.000,       0.000,       0.000,       0.000,      90.829,
      89.000,      90.367,      17.572,       4.565,      -0.025,      38.628,       0.016,       0.000,      75.512,       5.037,      -0.106,      32.383,      -0.113,       0.000,       0.000,      21.726,      -0.455,       1.741,      -0.847,       0.000,       0.000,       0.000,       7.234,      -0.066,       1.304,       0.000,       0.000,       0.000,       0.000,      44.380,       0.006,       0.000,       0.000,       0.000,       0.000,       0.000,       5.805,
      96.000,     170.898,      30.701,      36.972,     -21.898,      -4.018,       3.054,       0.000,     126.372,      35.449,     -47.089,       4.763,       6.643,       0.000,       0.000,      85.640,      -7.041,       2.991,       2.518,       0.000,       0.000,       0.000,      62.686,      -0.774,      -1.395,       0.000,       0.000,       0.000,       0.000,      55.623,     -11.082,       0.000,       0.000,       0.000,       0.000,       0.000,      57.249,
      97.000,    1277.628,     641.719,     345.105,    -186.787,      20.546,     -49.325,       0.000,    1012.041,     355.448,    -207.899,      14.676,     -33.729,       0.000,       0.000,     947.379,      46.828,      29.103,     -16.422,       0.000,       0.000,       0.000,     495.838,       5.561,      21.244,       0.000,       0.000,       0.000,       0.000,     403.342,    -138.619,       0.000,       0.000,       0.000,       0.000,       0.000,    1024.652,
      98.000,    2486.304,     757.377,     591.286,      14.445,      93.652,      24.389,       0.000,    2049.318,     470.447,     -13.769,    -245.319,      44.413,       0.000,       0.000,    1552.948,     -10.669,    -207.321,     -10.068,       0.000,       0.000,       0.000,     600.087,       8.031,     -70.194,       0.000,       0.000,       0.000,       0.000,     638.633,     -17.018,       0.000,       0.000,       0.000,       0.000,       0.000,     793.339,
      99.000,    1647.865,     491.117,     392.048,      13.229,    -461.677,      25.670,       0.000,    1387.124,     273.412,     -17.404,     -36.836,      50.832,       0.000,       0.000,     840.804,       5.172,     -61.881,      32.941,       0.000,       0.000,       0.000,     407.374,      26.277,     -39.262,       0.000,       0.000,       0.000,       0.000,     515.586,       2.852,       0.000,       0.000,       0.000,       0.000,       0.000,     552.402,
